current_path,nav_title,article_title,page_order,depth,parent_section,hidden,config_only
_docs/_user_guide/data/unification/user_data/import_users/csv.md,CSV import,CSV import,1.2,4,data/unification/user_data/import_users,False,False
_docs/_user_guide/data/unification/user_data/language_codes.md,Language codes,Supported language codes,999.0,3,data/unification/user_data,False,False
_docs/_user_guide/data/unification/user_data/sdk_data_collection.md,SDK data collection,SDK Data Collection,1.0,3,data/unification/user_data,False,False
_docs/_user_guide/data/unification/user_data/user_profile_lifecycle.md,User profile lifecycle,User Profile Lifecycle,2.0,3,data/unification/user_data,False,False
_docs/_user_guide/data/unification/user_data/user_profile_lifecycle/anonymous_users.md,Anonymous users,Anonymous Users,0.0,4,data/unification/user_data/user_profile_lifecycle,False,False
_docs/_user_guide/engagement_tools.md,Engagement tools,Engagement Tools,4.0,0,,False,False
_docs/_user_guide/engagement_tools/campaigns.md,Campaigns,Campaigns,2.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns.md,Build campaigns,Build Campaigns,2.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/creating_campaign.md,Create a campaign,Create a Campaign,0.0,3,engagement_tools/campaigns/building_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types.md,Schedule your campaign,Schedule Your Campaign,3.0,3,engagement_tools/campaigns/building_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/api_triggered_delivery.md,API-triggered delivery,API-Triggered Delivery,2.0,4,engagement_tools/campaigns/building_campaigns/delivery_types,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/campaign_calendar.md,Content calendar,Content Calendar,4.0,4,engagement_tools/campaigns/building_campaigns/delivery_types,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/scheduled_delivery.md,Scheduled delivery,Scheduled Delivery,0.0,4,engagement_tools/campaigns/building_campaigns/delivery_types,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/triggered_delivery.md,Action-based delivery,Action-Based Delivery,1.0,4,engagement_tools/campaigns/building_campaigns/delivery_types,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/triggered_delivery/attribute_triggers.md,Attribute triggers,Attribute Triggers,1.0,5,engagement_tools/campaigns/building_campaigns/delivery_types/triggered_delivery,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/delivery_types/triggered_delivery/campaign_connector.md,Campaign connector,Campaign Connector,2.0,5,engagement_tools/campaigns/building_campaigns/delivery_types/triggered_delivery,False,False
_docs/_user_guide/engagement_tools/campaigns/building_campaigns/rate-limiting.md,Rate limiting and frequency capping,Rate Limiting and Frequency Capping,6.0,3,engagement_tools/campaigns/building_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/faq.md,FAQ,Campaigns FAQ,10.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/getting_started.md,Getting started,Getting Started with Campaigns,0.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/getting_started/campaign_basics.md,Campaign basics,Campaign Basics,1.0,3,engagement_tools/campaigns/getting_started,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies.md,Ideas and strategies,Ideas and Strategies,5.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/active_user_campaigns.md,Active user campaigns,Active User Campaigns,0.5,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/add_to_calendar_links.md,Add-to-calendar links,Add-to-Calendar Links,1.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/best_practices.md,Best practices,Campaign Best Practices,0.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/booking_use_case.md,Booking reminder email,Use Case Booking Reminder Email System,8.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/capturing_lapsing_users.md,Capture lapsing users,Capture Lapsing Users,1.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/install_attribution.md,Understanding user installs,Understanding User Installs,7.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/new_features.md,Feature awareness and new app version,Feature Awareness and New App Version,9.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/retargeting_campaigns.md,Retargeting campaigns,Retarget Campaigns,2.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/ideas_and_strategies/zoom.md,Automate Zoom registration,Automate Zoom Registration,1.0,3,engagement_tools/campaigns/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/campaigns/managing_campaigns.md,Manage campaigns,Manage Campaigns,3.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/managing_campaigns/campaign_alerts.md,Campaign alerts,Campaign Alerts,6.0,3,engagement_tools/campaigns/managing_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/managing_campaigns/change_your_campaign_after_launch.md,Edit your campaign after launch,Edit Your Campaign After Launch,1.0,3,engagement_tools/campaigns/managing_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/managing_campaigns/search_campaigns.md,Search for campaigns,Search for Campaigns,10.0,3,engagement_tools/campaigns/managing_campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more.md,Test campaigns,Test Campaigns,4.0,2,engagement_tools/campaigns,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more/campaign_analytics.md,Campaign analytics,Campaign analytics,3.0,3,engagement_tools/campaigns/testing_and_more,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more/campaign_funnel_report.md,Funnel reports,Funnel reports,7.0,3,engagement_tools/campaigns/testing_and_more,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more/retention_reports.md,Retention reports,Retention reports,5.0,3,engagement_tools/campaigns/testing_and_more,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more/sending_test_messages.md,Send test messages,Send Test Messages,0.0,3,engagement_tools/campaigns/testing_and_more,False,False
_docs/_user_guide/engagement_tools/campaigns/testing_and_more/triggered_action_based.md,API-triggered and action-based campaigns,Test API-Triggered and Action-Based Campaigns,2.0,3,engagement_tools/campaigns/testing_and_more,False,False
_docs/_user_guide/engagement_tools/canvas.md,Canvas,Canvas,3.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components.md,Canvas components,Canvas Components,2.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/action_paths.md,Action paths,Action Paths,1.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/agent_step.md,Agent,Agent Step,2.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/audience_paths.md,Audience paths,Audience Paths,3.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/audience_sync.md,Audience sync,Audience sync,3.5,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/content_optimizer_step.md,Content Optimizer,Content Optimizer agent step,5.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/context.md,Context,Context,6.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/decision_split.md,Decision split,Decision split,7.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/delay_step.md,Delay,Delay,8.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/experiment_step.md,Experiment Paths,Experiment Paths,4.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/experiment_step/personalized_paths.md,Personalized Paths,Personalized Paths in Experiment Paths,999.0,4,engagement_tools/canvas/canvas_components/experiment_step,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/experiment_step/winning_path.md,Winning Path,Winning Path in Experiment Paths,999.0,4,engagement_tools/canvas/canvas_components/experiment_step,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/feature_flags.md,Feature flags,Feature Flags,8.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/message_step.md,Message,Message,11.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/canvas_components/user_update.md,User update,User Update,12.0,3,engagement_tools/canvas/canvas_components,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas.md,Build Canvases,Build Canvases,1.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_by_channel.md,Canvas by channel,Canvas by channel,6.0,3,engagement_tools/canvas/create_a_canvas,False,True
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_by_channel/content-cards_in_canvas.md,Content cards,Content Cards in Canvas,1.0,4,engagement_tools/canvas/create_a_canvas/canvas_by_channel,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_by_channel/in-app_messages_in_canvas.md,In-app messages,In-App Messages in Canvas,2.0,4,engagement_tools/canvas/create_a_canvas/canvas_by_channel,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_comments.md,Commenting in Canvas,Commenting in Canvas,0.5,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_entry_properties_event_properties.md,Canvas entry properties and event properties,Canvas Entry Properties and Event Properties,4.2,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_entry_properties_event_properties/canvas_persistent_entry_properties.md,Persistent entry properties,Persistent Entry Properties,5.0,4,engagement_tools/canvas/create_a_canvas/canvas_entry_properties_event_properties,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_templates.md,Create a Canvas template,Create a Canvas Template,0.5,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/canvas_templates/templates.md,Canvas templates,Canvas templates,0.0,4,engagement_tools/canvas/create_a_canvas/canvas_templates,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/context_variables.md,Context variables,Context variables,999.0,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/create_a_canvas.md,Create a Canvas,Create a Canvas,0.0,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/exit_criteria.md,Exit criteria,Exit Criteria,4.1,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/create_a_canvas/rate_limiting.md,Rate limiting,Rate limiting,3.9,3,engagement_tools/canvas/create_a_canvas,False,False
_docs/_user_guide/engagement_tools/canvas/faqs.md,FAQ,Canvas FAQ,8.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/get_started.md,Getting started,Getting Started with Canvas,0.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates.md,Using Braze templates,Use Braze Templates,2.0,3,engagement_tools/canvas/get_started,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/abandoned_cart.md,Abandoned cart,Abandoned Cart,1.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/back_in_stock.md,Back in stock,Back In Stock,2.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/email_signup.md,Email sign-up with double opt-in,Email Sign-Up with Double Opt-In,2.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/feature_adoption.md,Feature adoption,Feature Adoption,3.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/lapsed_user.md,Lapsed user,Lapsed User,4.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/onboarding.md,Onboarding,Onboarding,5.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/post_purchase_feedback.md,Post-purchase feedback,Post-Purchase Feedback,6.0,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/braze_templates/preference_survey.md,Onboarding with preferences survey,Onboarding with Preferences Survey,5.5,4,engagement_tools/canvas/get_started/braze_templates,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/canvas_outlines.md,Canvas outlines,Canvas Outlines,3.0,3,engagement_tools/canvas/get_started,False,False
_docs/_user_guide/engagement_tools/canvas/get_started/the_basics.md,Canvas basics,Canvas Basics,1.0,3,engagement_tools/canvas/get_started,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies.md,Ideas and strategies,Ideas and Strategies,5.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies/best_practices.md,Best practices,Canvas Best Practices,1.0,3,engagement_tools/canvas/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies/booking_use_case.md,Booking reminder email,Use Case Booking Reminder Email System,6.0,3,engagement_tools/canvas/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies/ecommerce_use_cases.md,eCommerce use cases,eCommerce Use Cases,4.0,3,engagement_tools/canvas/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies/launching_canvas_flow.md,Launch with Canvas flow,Launch with Canvas Flow,3.0,3,engagement_tools/canvas/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/canvas/ideas_and_strategies/pre_post_launch_checklist.md,Pre and post-launch checklist,Pre and Post-Launch Checklist,2.0,3,engagement_tools/canvas/ideas_and_strategies,False,False
_docs/_user_guide/engagement_tools/canvas/managing_canvases.md,Manage Canvases,Manage Canvases,2.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/managing_canvases/canvas_drafts.md,Save drafts for Canvas,Save Drafts for Canvas,1.0,3,engagement_tools/canvas/managing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/managing_canvases/canvas_version_history.md,Canvas version history,Canvas Version History,2.0,3,engagement_tools/canvas/managing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/managing_canvases/change_your_canvas_after_launch.md,Edit Canvases after launch,Edit Canvases After Launch,0.0,3,engagement_tools/canvas/managing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/managing_canvases/cloning_canvases.md,Cloning Canvases,Clone Canvases,3.0,3,engagement_tools/canvas/managing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases.md,Test Canvases,Test Canvases,4.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases/canvas_funnel_reports.md,Funnel reports,Funnel reports,4.0,3,engagement_tools/canvas/testing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases/measuring_and_testing_with_canvas_analytics.md,Canvas analytics,Canvas Analytics,2.0,3,engagement_tools/canvas/testing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases/preview_user_paths.md,Preview user paths,Preview User Paths,0.3,3,engagement_tools/canvas/testing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases/retention_reports.md,Retention reports,Retention reports,3.0,3,engagement_tools/canvas/testing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/testing_canvases/sending_test_canvases.md,Send test Canvases,Send Test Canvases,1.0,3,engagement_tools/canvas/testing_canvases,False,False
_docs/_user_guide/engagement_tools/canvas/troubleshooting.md,Troubleshooting,Troubleshoot Canvases,11.0,2,engagement_tools/canvas,False,False
_docs/_user_guide/engagement_tools/feature_flags.md,Feature flags,Feature flags for the Braze SDK,32.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/feature_flags/canvas.md,Feature flags in Canvas,Feature flags in Canvas,30.0,2,engagement_tools/feature_flags,False,False
_docs/_user_guide/engagement_tools/feature_flags/create.md,Create feature flags,Create Feature Flags,20.0,2,engagement_tools/feature_flags,False,False
_docs/_user_guide/engagement_tools/feature_flags/experiments.md,Feature flag experiments,Feature Flag Experiments,40.0,2,engagement_tools/feature_flags,False,False
_docs/_user_guide/engagement_tools/feature_flags/faq.md,FAQ,Frequently Asked Questions,50.0,2,engagement_tools/feature_flags,False,False
_docs/_user_guide/engagement_tools/landing_pages.md,Landing pages,Landing Pages,31.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/landing_pages/about_tracking_data.md,About tracking data,About landing page tracking data,10.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/landing_pages/creating_pages.md,Create landing pages,Create Landing Pages,0.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/landing_pages/customizing_urls.md,Customize the URL,Customize landing page URLs,1.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/landing_pages/personalizing_pages.md,Personalize landing pages,Personalize landing pages,4.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/landing_pages/retargeting.md,Retargeting users,Retarget Users through a Landing Page,3.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/landing_pages/tracking_users.md,Tracking users,Track users through a form,2.0,2,engagement_tools/landing_pages,False,False
_docs/_user_guide/engagement_tools/locations_and_geofences.md,Locations and geofences,Locations and Geofences,6.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/locations_and_geofences/creating_geofences.md,Create geofences,Create Geofences,1.0,2,engagement_tools/locations_and_geofences,False,False
_docs/_user_guide/engagement_tools/locations_and_geofences/location_tracking.md,Location tracking,Location Tracking,0.0,2,engagement_tools/locations_and_geofences,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals.md,Messaging fundamentals,Messaging Fundamentals,0.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/about_statuses.md,Statuses,Campaign and Canvas statuses,11.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/accessibility.md,Accessibility,Build Accessible Messages in Braze,0.5,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/approvals.md,Approvals,Approvals,1.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/approvals/messaging_rules.md,Messaging rules,Messaging Rules,1.0,3,engagement_tools/messaging_fundamentals/approvals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/archiving.md,Archiving,Archiving,2.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/conversion_events.md,Conversion events,Conversion Events,3.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/copying_across_workspaces.md,Copy across workspaces,Copy Across Workspaces,4.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/delivery_types.md,Delivery and entry types,Delivery and Entry Types,5.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/drag_and_drop_editor_blocks.md,Editor blocks,Drag-and-Drop editor blocks,6.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/duplicating.md,Duplicating,Duplicating,5.5,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/know_before_send.md,Know before you send,Know Before You Send,7.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/localization.md,Localization,Localization,8.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/localization/locales.md,Locales in messages,Translating locales,0.0,3,engagement_tools/messaging_fundamentals/localization,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/localization/right_to_left_messages.md,Right-to-left messages,Create Right-to-Left Messages,1.0,3,engagement_tools/messaging_fundamentals/localization,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/product_blocks.md,Product blocks,Drag-and-Drop Product Blocks,9.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/reeligibility.md,Re-eligibility,Re-eligibility,10.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/messaging_fundamentals/targeting_users.md,Target users,Target Users,12.0,2,engagement_tools/messaging_fundamentals,False,False
_docs/_user_guide/engagement_tools/segments.md,Segments,Segments,1.0,1,engagement_tools,False,False
_docs/_user_guide/engagement_tools/segments/creating_a_segment.md,Create a segment,Create a Segment,0.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/location_targeting.md,Location targeting,Location Targeting,10.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/managing_segments.md,Manage segments,Manage Segments,1.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/measuring_segment_size.md,Measure segment size,Measure Segment Size,5.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/regex.md,Regular expressions,Regular Expressions,10.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/segment_extension.md,Segment extensions,Segment Extensions,6.0,2,engagement_tools/segments,False,False
_docs/_user_guide/engagement_tools/segments/segment_extension/cdi_segments.md,CDI segment extensions,CDI Segment Extensions,0.0,3,engagement_tools/segments/segment_extension,False,False
_docs/_user_guide/engagement_tools/segments/segment_extension/sql_segments.md,SQL Segment Extensions,SQL Segment Extensions,3.2,3,engagement_tools/segments/segment_extension,False,False
_docs/_user_guide/engagement_tools/segments/segment_extension/sql_segments/catalog_segments.md,Catalog segments,Catalog Segments,0.0,4,engagement_tools/segments/segment_extension/sql_segments,False,False
